"map";"started_timestamp";"duration";"irl_duration";"game_id";"avg_elo";"num_players";"team_0_elo";"team_1_elo";"replay_enhanced";"leaderboard";"mirror";"patch";"raw_match_type";"game_type";"game_speed";"starting_age"
"migration";"2024/02/03 17:29:24";"3394.9";"1997";"289706990";"947,750000000000";"4";"957,000000000000";"938,500000000000";FALSE;"team_random_map";FALSE;"99311";"7";"random_map";"normal";"dark"
"arena";"2024/01/22 20:40:08";"3347.3";"1969";"287137015";"920,333333333333";"6";"912,666666666667";"928,000000000000";FALSE;"team_random_map";FALSE;"99311";"8";"random_map";"normal";"dark"
"nomad";"2024/01/22 19:48:30";"4977.6";"2928";"287125639";"927,000000000000";"6";"945,666666666667";"908,333333333333";FALSE;"team_random_map";FALSE;"99311";"8";"random_map";"normal";"dark"
"baltic";"2024/01/27 21:43:10";"2701.3";"1589";"288230449";"963,500000000000";"4";"962,000000000000";"965,000000000000";FALSE;"team_random_map";FALSE;"99311";"7";"random_map";"normal";"dark"
"oasis";"2024/01/17 20:52:46";"5526.7";"3251";"285979560";"940,500000000000";"6";"917,333333333333";"963,666666666667";FALSE;"team_random_map";FALSE;"99311";"8";"random_map";"normal";"dark"
"oasis";"2024/01/17 19:50:13";"3879.4";"2282";"285965452";"977,166666666667";"6";"974,666666666667";"979,666666666667";FALSE;"team_random_map";FALSE;"99311";"8";"random_map";"normal";"dark"
"nomad";"2024/01/07 11:35:20";"2284.8";"1344";"283688592";"994,666666666667";"6";"1007,000000000000";"982,333333333333";FALSE;"team_random_map";FALSE;"99311";NA;"random_map";"normal";"dark"
"team_islands";"2024/01/11 20:07:34";"4933.4";"2902";"284598420";"985,500000000000";"6";"961,666666666667";"1009,333333333333";FALSE;"team_random_map";FALSE;"99311";"8";"random_map";"normal";"dark"
"runestones";"2024/01/11 19:10:48";"2476.9";"1457";"284587067";"954,666666666667";"6";"946,333333333333";"963,000000000000";FALSE;"team_random_map";FALSE;"99311";"8";"random_map";"normal";"dark"
"runestones";"2024/01/11 19:57:59";"627.3";"369";"284596530";"931,000000000000";"6";"915,000000000000";"947,000000000000";FALSE;"team_random_map";FALSE;"99311";"8";"random_map";"normal";"dark"
"nomad";"2024/01/11 19:38:23";"1759.5";"1035";"284592505";"965,166666666667";"6";"963,000000000000";"967,333333333333";FALSE;"team_random_map";FALSE;"99311";"8";"random_map";"normal";"dark"
"haboob";"2024/01/03 17:14:59";"2492.2";"1466";"282781716";"974,750000000000";"4";"958,500000000000";"991,000000000000";FALSE;"team_random_map";FALSE;"99311";"7";"random_map";"normal";"dark"
"arabia";"2024/01/04 14:57:32";"2097.8";"1234";"282976893";"938,500000000000";"4";"957,000000000000";"920,000000000000";FALSE;"team_random_map";FALSE;"99311";"7";"random_map";"normal";"dark"
"haboob";"2024/01/06 10:58:39";"2524.5";"1485";"283415506";"1013,166666666667";"6";"1012,000000000000";"1014,333333333333";TRUE;"team_random_map";FALSE;"99311";"8";"random_map";"normal";"dark"
"nomad";"2024/01/06 10:50:53";"377.4";"222";"283414424";"1016,333333333333";"6";"1016,333333333333";"1016,333333333333";FALSE;"team_random_map";FALSE;"99311";"8";"random_map";"normal";"dark"
"nomad";"2024/01/06 21:15:32";"2259.3";"1329";"283547387";"951,500000000000";"6";"959,666666666667";"943,333333333333";TRUE;"team_random_map";FALSE;"99311";"8";"random_map";"normal";"dark"
"yucatan";"2024/01/06 22:14:06";"5394.1";"3173";"283561648";"938,500000000000";"6";"959,333333333333";"917,666666666667";TRUE;"team_random_map";FALSE;"99311";"8";"random_map";"normal";"dark"
"migration";"2024/01/06 19:48:26";"4362.2";"2566";"283524939";"910,166666666667";"6";"889,666666666667";"930,666666666667";TRUE;"team_random_map";FALSE;"99311";"8";"random_map";"normal";"dark"
"yucatan";"2024/01/06 20:42:22";"2842.4";"1672";"283538990";"931,833333333333";"6";"918,666666666667";"945,000000000000";TRUE;"team_random_map";FALSE;"99311";"8";"random_map";"normal";"dark"
"yucatan";"2024/01/06 21:40:54";"2976.7";"1751";"283553695";"979,166666666667";"6";"975,000000000000";"983,333333333333";TRUE;"team_random_map";FALSE;"99311";"8";"random_map";"normal";"dark"
"arena";"2023/12/24 10:32:27";"3391.5";"1995";"280407029";"921,375000000000";"8";"927,500000000000";"915,250000000000";FALSE;"team_random_map";FALSE;"99311";"9";"random_map";"normal";"dark"
"nomad";"2023/12/24 11:05:36";"1135.6";"668";"280411305";"875,000000000000";"6";"873,333333333333";"876,666666666667";FALSE;"team_random_map";FALSE;"99311";"8";"random_map";"normal";"dark"
"arabia";"2023/12/25 13:21:41";"2150.5";"1265";"280618353";"939,250000000000";"4";"947,000000000000";"931,500000000000";FALSE;"team_random_map";FALSE;"99311";"7";"random_map";"normal";"dark"
"arena";"2023/12/25 09:08:03";"3423.8";"2014";"280589914";"952,375000000000";"8";"963,500000000000";"941,250000000000";FALSE;"team_random_map";FALSE;"99311";"9";"random_map";"normal";"dark"
"arena";"2023/12/25 09:49:09";"3607.4";"2122";"280593428";"859,375000000000";"8";"847,000000000000";"871,750000000000";FALSE;"team_random_map";FALSE;"99311";"9";"random_map";"normal";"dark"
"arabia";"2023/12/26 19:22:43";"1902.3";"1119";"280899860";"958,666666666667";"6";"960,000000000000";"957,333333333333";FALSE;"team_random_map";FALSE;"99311";"8";"random_map";"normal";"dark"
"arena";"2023/12/26 07:02:36";"2609.5";"1535";"280789548";"937,500000000000";"6";"944,333333333333";"930,666666666667";FALSE;"team_random_map";FALSE;"99311";"8";"random_map";"normal";"dark"
"yucatan";"2023/12/26 19:54:51";"4051.1";"2383";"280906947";"948,833333333333";"6";"950,000000000000";"947,666666666667";FALSE;"team_random_map";FALSE;"99311";"8";"random_map";"normal";"dark"
"nomad";"2023/12/26 07:29:21";"3034.5";"1785";"280791809";"973,833333333333";"6";"993,333333333333";"954,333333333333";FALSE;"team_random_map";FALSE;"99311";"8";"random_map";"normal";"dark"
"nomad";"2023/12/27 09:44:17";"3369.4";"1982";"281031912";"1048,833333333333";"6";"1068,333333333333";"1029,333333333333";FALSE;"team_random_map";FALSE;"99311";"8";"random_map";"normal";"dark"
"yucatan";"2023/12/27 09:08:46";"2381.7";"1401";"281028570";"902,833333333333";"6";"951,333333333333";"854,333333333333";FALSE;"team_random_map";FALSE;"99311";"8";"random_map";"normal";"dark"
"megarandom";"2023/12/28 22:39:56";"3158.6";"1858";"281414479";"984,250000000000";"4";"967,000000000000";"1001,500000000000";FALSE;"team_random_map";FALSE;"99311";"7";"random_map";"normal";"dark"
"arena";"2023/12/28 07:10:49";"2689.4";"1582";"281253525";"1003,000000000000";"4";"1010,500000000000";"995,500000000000";FALSE;"team_random_map";FALSE;"99311";"7";"random_map";"normal";"dark"
"arena";"2023/12/28 07:43:47";"2548.3";"1499";"281256297";"984,833333333333";"6";"989,666666666667";"980,000000000000";FALSE;"team_random_map";FALSE;"99311";"8";"random_map";"normal";"dark"
"arena";"2023/12/29 18:23:51";"2670.7";"1571";"281599045";"1007,250000000000";"4";"1006,000000000000";"1008,500000000000";FALSE;"team_random_map";FALSE;"99311";"7";"random_map";"normal";"dark"
"nomad";"2023/12/21 20:15:02";"2827.1";"1663";"279831128";"900,000000000000";"4";"898,000000000000";"902,000000000000";FALSE;"team_random_map";FALSE;"99311";"7";"random_map";"normal";"dark"
"nomad";"2023/12/21 21:05:31";"1837.7";"1081";"279842024";"878,333333333333";"6";"855,666666666667";"901,000000000000";FALSE;"team_random_map";FALSE;"99311";"8";"random_map";"normal";"dark"
"arabia";"2023/12/22 20:08:19";"5768.1";"3393";"280038474";"935,125000000000";"8";"936,500000000000";"933,750000000000";FALSE;"team_random_map";FALSE;"99311";"9";"random_map";"normal";"dark"
"arena";"2023/12/22 18:03:53";"4875.6";"2868";"280013824";"935,000000000000";"4";"951,000000000000";"919,000000000000";FALSE;"team_random_map";FALSE;"99311";"7";"random_map";"normal";"dark"
"nomad";"2023/12/22 15:03:06";"2733.6";"1608";"279980185";"913,666666666667";"6";"923,000000000000";"904,333333333333";FALSE;"team_random_map";FALSE;"99311";"8";"random_map";"normal";"dark"
"nomad";"2023/12/22 07:46:36";"4163.3";"2449";"279926335";"940,250000000000";"4";"929,000000000000";"951,500000000000";TRUE;"team_random_map";FALSE;"99311";"7";"random_map";"normal";"dark"
"arena";"2023/12/23 15:33:09";"2845.8";"1674";"280219147";"922,125000000000";"8";"926,000000000000";"918,250000000000";FALSE;"team_random_map";FALSE;"99311";"9";"random_map";"normal";"dark"
"megarandom";"2023/12/23 08:42:22";"2942.7";"1731";"280154559";"904,500000000000";"4";"897,500000000000";"911,500000000000";FALSE;"team_random_map";FALSE;"99311";"7";"random_map";"normal";"dark"
"megarandom";"2023/12/23 08:03:14";"2201.5";"1295";"280150568";"959,375000000000";"8";"974,250000000000";"944,500000000000";FALSE;"team_random_map";FALSE;"99311";"9";"random_map";"normal";"dark"
"yucatan";"2023/12/23 18:55:11";"4931.7";"2901";"280260716";"901,333333333333";"6";"904,666666666667";"898,000000000000";FALSE;"team_random_map";FALSE;"99311";"8";"random_map";"normal";"dark"
"runestones";"2023/12/23 11:57:11";"2065.5";"1215";"280177561";"918,750000000000";"4";"930,000000000000";"907,500000000000";FALSE;"team_random_map";FALSE;"99311";"7";"random_map";"normal";"dark"
"megarandom";"2023/12/23 08:40:03";"28.9";"17";"280154271";"919,750000000000";"4";"917,000000000000";"922,500000000000";FALSE;"team_random_map";FALSE;"99311";"7";"random_map";"normal";"dark"
"nomad";"2023/12/23 20:15:34";"3435.7";"2021";"280278092";"893,833333333333";"6";"901,000000000000";"886,666666666667";FALSE;"team_random_map";FALSE;"99311";"8";"random_map";"normal";"dark"
"runestones";"2023/12/23 16:07:59";"5468.9";"3217";"280226515";"894,750000000000";"4";"899,000000000000";"890,500000000000";FALSE;"team_random_map";FALSE;"99311";"7";"random_map";"normal";"dark"
"migration";"2023/12/10 13:25:11";"4873.9";"2867";"277498286";"938,750000000000";"4";"933,000000000000";"944,500000000000";FALSE;"team_random_map";FALSE;"95810";"7";"random_map";"normal";"dark"
"nomad";"2023/12/10 08:59:54";"32.3";"19";"277457429";"984,666666666667";"6";"1000,666666666667";"968,666666666667";FALSE;"team_random_map";FALSE;"95810";"8";"random_map";"normal";"dark"
"ring_fortress";"2023/12/10 18:57:49";"3609.1";"2123";"277571076";"937,333333333333";"6";"942,666666666667";"932,000000000000";FALSE;"team_random_map";FALSE;"95810";"8";"random_map";"normal";"dark"
"nomad";"2023/12/10 09:04:41";"2662.2";"1566";"277458053";"933,750000000000";"4";"917,000000000000";"950,500000000000";FALSE;"team_random_map";FALSE;"95810";"7";"random_map";"normal";"dark"
"nomad";"2023/12/10 08:15:09";"2941";"1730";"277452287";"927,000000000000";"8";"927,500000000000";"926,500000000000";FALSE;"team_random_map";FALSE;"95810";"9";"random_map";"normal";"dark"
"eruption";"2023/12/12 20:08:02";"2371.5";"1395";"277980336";"939,250000000000";"4";"936,500000000000";"942,000000000000";FALSE;"team_random_map";FALSE;"99311";"7";"random_map";"normal";"dark"
"nomad";"2023/12/12 20:36:45";"5380.5";"3165";"277985964";"927,500000000000";"4";"926,000000000000";"929,000000000000";FALSE;"team_random_map";FALSE;"99311";"7";"random_map";"normal";"dark"
"nomad";"2023/12/13 16:08:51";"3107.6";"1828";"278133286";"898,833333333333";"6";"933,666666666667";"864,000000000000";FALSE;"team_random_map";FALSE;"99311";"8";"random_map";"normal";"dark"
"yucatan";"2023/12/03 08:52:07";"2238.9";"1317";"275947323";"909,250000000000";"4";"874,000000000000";"944,500000000000";FALSE;"team_random_map";FALSE;"95810";"7";"random_map";"normal";"dark"
"nomad";"2023/12/03 20:13:50";"4547.5";"2675";"276082455";"946,375000000000";"8";"952,750000000000";"940,000000000000";FALSE;"team_random_map";FALSE;"95810";"9";"random_map";"normal";"dark"
"seize_the_mountain";"2023/12/04 15:45:17";"1159.4";"682";"276239571";"956,250000000000";"4";"963,000000000000";"949,500000000000";FALSE;"team_random_map";FALSE;"95810";"7";"random_map";"normal";"dark"
"eruption";"2023/12/04 20:16:24";"2337.5";"1375";"276288627";"929,166666666667";"6";"919,000000000000";"939,333333333333";FALSE;"team_random_map";FALSE;"95810";"8";"random_map";"normal";"dark"
"ring_fortress";"2023/12/04 19:55:57";"1671.1";"983";"276284184";"900,166666666667";"6";"897,000000000000";"903,333333333333";FALSE;"team_random_map";FALSE;"95810";"8";"random_map";"normal";"dark"
"ring_fortress";"2023/12/04 19:40:35";"1055.7";"621";"276280824";"883,000000000000";"6";"887,666666666667";"878,333333333333";FALSE;"team_random_map";FALSE;"95810";"8";"random_map";"normal";"dark"
"shoals";"2023/12/04 09:02:02";"3155.2";"1856";"276189064";"488,000000000000";"2";"464,000000000000";"512,000000000000";FALSE;"random_map";FALSE;"95810";"6";"random_map";"normal";"dark"
"morass";"2023/12/04 08:46:07";"1441.6";"848";"276187892";"532,500000000000";"2";"492,000000000000";"573,000000000000";FALSE;"random_map";FALSE;"95810";"6";"random_map";"normal";"dark"
"runestones";"2023/12/05 18:59:40";"438.6";"258";"276469757";"1022,000000000000";"6";"1013,000000000000";"1031,000000000000";FALSE;"team_random_map";FALSE;"95810";"8";"random_map";"normal";"dark"
"arena";"2023/12/05 19:07:46";"2691.1";"1583";"276471409";"1006,000000000000";"4";"1005,500000000000";"1006,500000000000";FALSE;"team_random_map";FALSE;"95810";"7";"random_map";"normal";"dark"
"nomad";"2023/12/05 20:23:19";"32.3";"19";"276487425";"912,500000000000";"2";"912,000000000000";"913,000000000000";FALSE;"random_map";FALSE;"95810";"6";"random_map";"normal";"dark"
"arena";"2023/12/05 16:06:35";"3167.1";"1863";"276440533";"999,000000000000";"4";"993,500000000000";"1004,500000000000";FALSE;"team_random_map";FALSE;"95810";"7";"random_map";"normal";"dark"
"nomad";"2023/12/05 20:24:43";"1477.3";"869";"276487779";"932,500000000000";"2";"929,000000000000";"936,000000000000";FALSE;"random_map";FALSE;"95810";"6";"random_map";"normal";"dark"
"nomad";"2023/12/06 20:31:08";"1847.9";"1087";"276689023";"514,500000000000";"2";"503,000000000000";"526,000000000000";FALSE;"random_map";FALSE;"95810";"6";"random_map";"normal";"dark"
"megarandom";"2023/12/06 20:51:17";"4605.3";"2709";"276692969";"514,500000000000";"2";"509,000000000000";"520,000000000000";FALSE;"random_map";FALSE;"95810";"6";"random_map";"normal";"dark"
"runestones";"2023/12/09 15:49:15";"2935.9";"1727";"277280308";"983,500000000000";"4";"983,500000000000";"983,500000000000";FALSE;"team_random_map";FALSE;"95810";"7";"random_map";"normal";"dark"
"eruption";"2023/12/09 10:46:58";"3369.4";"1982";"277223528";"982,750000000000";"4";"987,000000000000";"978,500000000000";FALSE;"team_random_map";FALSE;"95810";"7";"random_map";"normal";"dark"
"nomad";"2023/12/09 21:04:00";"3689";"2170";"277348001";"952,875000000000";"8";"950,250000000000";"955,500000000000";FALSE;"team_random_map";FALSE;"95810";"9";"random_map";"normal";"dark"
"nomad";"2023/12/09 09:44:05";"3704.3";"2179";"277215791";"1014,250000000000";"4";"1013,500000000000";"1015,000000000000";FALSE;"team_random_map";FALSE;"95810";"7";"random_map";"normal";"dark"
"ring_fortress";"2023/12/09 15:39:12";"465.8";"274";"277278146";"988,125000000000";"8";"989,750000000000";"986,500000000000";FALSE;"team_random_map";FALSE;"95810";"9";"random_map";"normal";"dark"
"seize_the_mountain";"2023/11/29 19:40:25";"3250.4";"1912";"275177307";"928,666666666667";"6";"950,000000000000";"907,333333333333";FALSE;"team_random_map";FALSE;"95810";"8";"random_map";"normal";"dark"
"black_forest";"2023/11/29 18:01:49";"3782.5";"2225";"275159044";"978,000000000000";"4";"973,000000000000";"983,000000000000";FALSE;"team_random_map";FALSE;"95810";"7";"random_map";"normal";"dark"
"ring_fortress";"2023/11/29 20:16:02";"4241.5";"2495";"275185157";"893,666666666667";"6";"893,333333333333";"894,000000000000";FALSE;"team_random_map";FALSE;"95810";"8";"random_map";"normal";"dark"
"runestones";"2023/11/30 18:32:56";"3282.7";"1931";"275343751";"946,333333333333";"6";"953,333333333333";"939,333333333333";FALSE;"team_random_map";FALSE;"95810";"8";"random_map";"normal";"dark"
"nomad";"2023/11/30 18:15:04";"1516.4";"892";"275340723";"946,500000000000";"4";"946,500000000000";"946,500000000000";FALSE;"team_random_map";FALSE;"95810";"7";"random_map";"normal";"dark"
"arena";"2023/11/30 10:40:25";"4192.2";"2466";"275274050";"965,250000000000";"4";"959,500000000000";"971,000000000000";FALSE;"team_random_map";FALSE;"95810";"7";"random_map";"normal";"dark"
"nomad";"2023/11/30 17:11:12";"2893.4";"1702";"275329870";"983,250000000000";"4";"991,000000000000";"975,500000000000";FALSE;"team_random_map";FALSE;"95810";"7";"random_map";"normal";"dark"
"arena";"2023/11/30 11:56:26";"2769.3";"1629";"275281766";"966,166666666667";"6";"963,333333333333";"969,000000000000";FALSE;"team_random_map";FALSE;"95810";"8";"random_map";"normal";"dark"
"nomad";"2023/11/30 12:32:43";"3461.2";"2036";"275286279";"923,875000000000";"8";"931,250000000000";"916,500000000000";FALSE;"team_random_map";FALSE;"95810";"9";"random_map";"normal";"dark"
"yucatan";"2023/12/01 19:21:43";"1565.7";"921";"275560624";"945,250000000000";"4";"950,000000000000";"940,500000000000";FALSE;"team_random_map";FALSE;"95810";"7";"random_map";"normal";"dark"
"arena";"2023/12/01 10:50:28";"2470.1";"1453";"275474481";"967,666666666667";"6";"969,666666666667";"965,666666666667";FALSE;"team_random_map";FALSE;"95810";"8";"random_map";"normal";"dark"
"nomad";"2023/12/01 11:26:16";"4309.5";"2535";"275478196";"917,750000000000";"8";"920,250000000000";"915,250000000000";FALSE;"team_random_map";FALSE;"95810";"9";"random_map";"normal";"dark"
"arena";"2023/12/02 08:27:30";"4715.8";"2774";"275691215";"940,000000000000";"6";"956,000000000000";"924,000000000000";FALSE;"team_random_map";FALSE;"95810";"8";"random_map";"normal";"dark"
"black_forest";"2023/11/19 08:28:33";"4251.7";"2501";"272887267";"949,750000000000";"8";"948,250000000000";"951,250000000000";FALSE;"team_random_map";FALSE;"95810";"9";"random_map";"normal";"dark"
"black_forest";"2023/11/19 15:32:08";"4455.7";"2621";"272960416";"954,125000000000";"8";"954,500000000000";"953,750000000000";FALSE;"team_random_map";FALSE;"95810";"9";"random_map";"normal";"dark"
"socotra";"2023/11/19 07:56:39";"2820.3";"1659";"272883622";"933,833333333333";"6";"922,333333333333";"945,333333333333";FALSE;"team_random_map";FALSE;"95810";"8";"random_map";"normal";"dark"
"coastal_forest";"2023/11/19 11:33:30";"2312";"1360";"272910237";"926,750000000000";"4";"924,500000000000";"929,000000000000";FALSE;"team_random_map";FALSE;"95810";"7";"random_map";"normal";"dark"
"socotra";"2023/11/20 18:53:23";"1562.3";"919";"273208561";"517,000000000000";"2";"491,000000000000";"543,000000000000";FALSE;"random_map";FALSE;"95810";"6";"random_map";"normal";"dark"
"arena";"2023/11/20 10:38:05";"2811.8";"1654";"273134051";"508,000000000000";"2";"507,000000000000";"509,000000000000";FALSE;"random_map";FALSE;"95810";"6";"random_map";"normal";"dark"
"enclosed";"2023/11/20 19:11:49";"2983.5";"1755";"273212581";"465,000000000000";"2";"453,000000000000";"477,000000000000";FALSE;"random_map";FALSE;"95810";"6";"random_map";"normal";"dark"
"hideout";"2023/11/20 10:04:41";"3179";"1870";"273131350";"518,500000000000";"2";"514,000000000000";"523,000000000000";FALSE;"random_map";FALSE;"95810";"6";"random_map";"normal";"dark"
"coastal_forest";"2023/11/18 20:04:24";"2153.9";"1267";"272764613";"917,833333333333";"6";"901,333333333333";"934,333333333333";FALSE;"team_random_map";FALSE;"95810";"8";"random_map";"normal";"dark"
"moats";"2023/11/18 21:13:42";"3906.6";"2298";"272779679";"920,500000000000";"6";"935,000000000000";"906,000000000000";FALSE;"team_random_map";FALSE;"95810";"8";"random_map";"normal";"dark"
"ghost_lake";"2023/11/18 22:00:22";"6494";"3820";"272789659";"923,666666666667";"6";"917,666666666667";"929,666666666667";FALSE;"team_random_map";FALSE;"95810";"8";"random_map";"normal";"dark"
"coastal_forest";"2023/11/18 20:30:53";"3564.9";"2097";"272770378";"924,000000000000";"6";"918,666666666667";"929,333333333333";FALSE;"team_random_map";FALSE;"95810";"8";"random_map";"normal";"dark"
"nomad";"2023/11/18 14:32:09";"3415.3";"2009";"272692198";"943,500000000000";"4";"918,500000000000";"968,500000000000";FALSE;"team_random_map";FALSE;"95810";"7";"random_map";"normal";"dark"
"socotra";"2023/11/18 18:42:11";"2981.8";"1754";"272746900";"1012,375000000000";"8";"1016,250000000000";"1008,500000000000";FALSE;"team_random_map";FALSE;"95810";"9";"random_map";"normal";"dark"
"socotra";"2023/11/18 16:32:06";"3141.6";"1848";"272719916";"996,500000000000";"4";"1007,000000000000";"986,000000000000";FALSE;"team_random_map";FALSE;"95810";"7";"random_map";"normal";"dark"
"oasis";"2023/11/08 20:25:49";"4613.8";"2714";"270636858";"932,166666666667";"6";"954,666666666667";"909,666666666667";FALSE;"team_random_map";FALSE;"95810";"8";"random_map";"normal";"dark"
"eruption";"2023/11/08 19:43:16";"3156.9";"1857";"270628907";"912,250000000000";"4";"933,500000000000";"891,000000000000";FALSE;"team_random_map";FALSE;"95810";"7";"random_map";"normal";"dark"
"megarandom";"2023/11/08 18:39:22";"455.6";"268";"270617783";"529,000000000000";"2";"520,000000000000";"538,000000000000";FALSE;"random_map";FALSE;"95810";"6";"random_map";"normal";"dark"
"yucatan";"2023/11/08 18:49:29";"1344.7";"791";"270619352";"523,500000000000";"2";"505,000000000000";"542,000000000000";FALSE;"random_map";FALSE;"95810";"6";"random_map";"normal";"dark"
"coastal_forest";"2023/10/29 19:01:24";"3128";"1840";"268504012";"941,125000000000";"8";"941,500000000000";"940,750000000000";TRUE;"team_random_map";FALSE;"93001";"9";"random_map";"normal";"dark"
"arena";"2023/10/29 08:52:59";"3741.7";"2201";"268386737";"957,500000000000";"8";"962,500000000000";"952,500000000000";FALSE;"team_random_map";FALSE;"93001";"9";"random_map";"normal";"dark"
"arena";"2023/10/29 19:30:08";"5463.8";"3214";"268510774";"906,000000000000";"8";"889,250000000000";"922,750000000000";FALSE;"team_random_map";FALSE;"93001";"9";"random_map";"normal";"dark"
"arabia";"2023/10/30 20:19:24";"2349.4";"1382";"268723391";"911,750000000000";"4";"922,000000000000";"901,500000000000";FALSE;"team_random_map";FALSE;"93001";"7";"random_map";"normal";"dark"
"lombardia";"2023/10/30 19:25:49";"3942.3";"2319";"268712225";"898,000000000000";"6";"885,000000000000";"911,000000000000";FALSE;"team_random_map";FALSE;"93001";"8";"random_map";"normal";"dark"
"nomad";"2023/10/30 11:38:11";"2488.8";"1464";"268637114";"870,000000000000";"6";"872,000000000000";"868,000000000000";FALSE;"team_random_map";FALSE;"93001";"8";"random_map";"normal";"dark"
"socotra";"2023/10/31 19:53:12";"341.7";"201";"268914794";"1013,625000000000";"8";"1023,000000000000";"1004,250000000000";FALSE;"team_random_map";FALSE;"93001";"9";"random_map";"normal";"dark"
"socotra";"2023/10/31 19:45:18";"525.3";"309";"268913222";"962,166666666667";"6";"960,666666666667";"963,666666666667";FALSE;"team_random_map";FALSE;"93001";"8";"random_map";"normal";"dark"
"arena";"2023/10/31 19:59:37";"2805";"1650";"268916086";"969,375000000000";"8";"970,250000000000";"968,500000000000";FALSE;"team_random_map";FALSE;"93001";"9";"random_map";"normal";"dark"
"socotra";"2023/10/31 19:14:29";"2849.2";"1676";"268907012";"941,750000000000";"4";"944,500000000000";"939,000000000000";FALSE;"team_random_map";FALSE;"93001";"7";"random_map";"normal";"dark"
"scandanavia";"2023/10/22 13:50:12";"3277.6";"1928";"266993775";"571,000000000000";"2";"532,000000000000";"610,000000000000";TRUE;"random_map";FALSE;"93001";"6";"random_map";"normal";"dark"
"enclosed";"2023/10/22 08:32:06";"2006";"1180";"266942763";"552,000000000000";"2";"539,000000000000";"565,000000000000";FALSE;"random_map";FALSE;"93001";"6";"random_map";"normal";"dark"
"megarandom";"2023/10/22 13:18:42";"2823.7";"1661";"266987177";"551,000000000000";"2";"548,000000000000";"554,000000000000";FALSE;"random_map";FALSE;"93001";"6";"random_map";"normal";"dark"
"amazon_tunnel";"2023/10/28 22:35:59";"4430.2";"2606";"268300990";"944,833333333333";"6";"933,333333333333";"956,333333333333";FALSE;"team_random_map";FALSE;"93001";"8";"random_map";"normal";"dark"
"coastal_forest";"2023/10/28 19:24:11";"1553.8";"914";"268261683";"879,833333333333";"6";"888,666666666667";"871,000000000000";FALSE;"team_random_map";FALSE;"93001";"8";"random_map";"normal";"dark"
"arena";"2023/10/28 19:42:57";"3077";"1810";"268265930";"899,333333333333";"6";"903,666666666667";"895,000000000000";FALSE;"team_random_map";FALSE;"93001";"8";"random_map";"normal";"dark"
"crater_lake";"2023/10/28 20:17:24";"2198.1";"1293";"268273588";"890,666666666667";"6";"887,666666666667";"893,666666666667";FALSE;"team_random_map";FALSE;"93001";"8";"random_map";"normal";"dark"
"enclosed";"2023/10/28 17:33:27";"1106.7";"651";"268238020";"512,500000000000";"2";"505,000000000000";"520,000000000000";FALSE;"random_map";FALSE;"93001";"6";"random_map";"normal";"dark"
"enclosed";"2023/10/28 17:46:06";"91.8";"54";"268240512";"512,500000000000";"2";"503,000000000000";"522,000000000000";FALSE;"random_map";FALSE;"93001";"6";"random_map";"normal";"dark"
"lombardia";"2023/10/28 21:55:02";"3796.1";"2233";"268293448";"943,750000000000";"8";"952,750000000000";"934,750000000000";FALSE;"team_random_map";FALSE;"93001";"9";"random_map";"normal";"dark"
"scandanavia";"2023/10/28 18:32:23";"2187.9";"1287";"268250412";"503,000000000000";"2";"502,000000000000";"504,000000000000";FALSE;"random_map";FALSE;"93001";"6";"random_map";"normal";"dark"
"arena";"2023/10/28 17:47:56";"2886.6";"1698";"268241064";"522,500000000000";"2";"520,000000000000";"525,000000000000";FALSE;"random_map";FALSE;"93001";"6";"random_map";"normal";"dark"
"arena";"2023/10/19 18:58:09";"96.9";"57";"266375259";"933,166666666667";"6";"888,333333333333";"978,000000000000";FALSE;"team_random_map";FALSE;"93001";"8";"random_map";"normal";"dark"
"arabia";"2023/10/19 19:03:06";"4744.7";"2791";"266376206";"896,000000000000";"6";"876,333333333333";"915,666666666667";FALSE;"team_random_map";FALSE;"93001";"8";"random_map";"normal";"dark"
"crater_lake";"2023/10/19 19:56:23";"4448.9";"2617";"266386870";"869,000000000000";"6";"862,000000000000";"876,000000000000";FALSE;"team_random_map";FALSE;"93001";"8";"random_map";"normal";"dark"
"arabia";"2023/10/20 19:38:59";"3583.6";"2108";"266581401";"902,750000000000";"8";"897,750000000000";"907,750000000000";FALSE;"team_random_map";FALSE;"93001";"9";"random_map";"normal";"dark"
"amazon_tunnel";"2023/10/20 19:13:44";"2267.8";"1334";"266576225";"904,500000000000";"4";"901,000000000000";"908,000000000000";FALSE;"team_random_map";FALSE;"93001";"7";"random_map";"normal";"dark"
"arena";"2023/10/01 06:28:09";"1749.3";"1029";"262734117";"906,833333333333";"6";"901,666666666667";"912,000000000000";TRUE;"team_random_map";FALSE;"93001";"8";"random_map";"normal";"dark"
"african_clearing";"2023/10/01 07:19:10";"7576.9";"4457";"262739851";"949,166666666667";"6";"944,333333333333";"954,000000000000";TRUE;"team_random_map";FALSE;"93001";"8";"random_map";"normal";"dark"
"megarandom";"2023/10/01 09:40:58";"4049.4";"2382";"262756567";"565,000000000000";"2";"547,000000000000";"583,000000000000";FALSE;"random_map";FALSE;"93001";"6";"random_map";"normal";"dark"
"nomad";"2023/09/24 07:34:44";"42.5";"25";"261382796";"905,500000000000";"6";"894,000000000000";"917,000000000000";TRUE;"team_random_map";FALSE;"93001";"8";"random_map";"normal";"dark"
